数据期,行业代码,门类代码,门类内容,大类代码,大类内容,中类代码,中类内容,小类代码,小类内容,经度,维度,注册资本(人民币元),企业经营日期,企业登记设立日期,企业缴纳社保人员数
2017,F5265,F,批发和零售业,52,零售业,526,汽车、摩托车、零配件和燃料及其他动力销售,5265,机动车燃油零售,113.868486,22.559157,48000000,2015/5/1,2015/4/22,5
2017,H6129,H,住宿和餐饮业,61,住宿业,612,一般旅馆,6129,其他一般旅馆,113.882573,22.561852,1000000,2015/8/1,2015/6/1,203
2017,P8321,P,教育,83,教育,832,初等教育,8321,普通小学教育,113.842289,22.612989,,2015/12/1,1899/12/30,298
2017,P8321,P,教育,83,教育,832,初等教育,8321,普通小学教育,113.916268,22.573425,,2014/2/1,1899/12/30,145
2017,P8334,P,教育,83,教育,833,中等教育,8334,普通高中教育,113.861056,22.641637,,2015/12/1,1899/12/30,786
2017,R8622,R,文化、体育和娱乐业,86,新闻和出版业,862,出版业,8622,报纸出版,113.908780,22.558504,12500000,2005/1/1,2010/6/28,181
2017,C3824,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造,3824,电力电子元器件制造,113.803427,22.773314,5000000,2010/4/1,2010/1/21,130
2017,C3922,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造,3922,通信终端设备制造,113.841993,22.813863,662824020,2002/8/1,2010/4/15,8586
2017,G5821,G,交通运输、仓储和邮政业,58,多式联运和运输代理业,582,运输代理业,5821,货物运输代理,113.829902,22.649389,10000000,2010/7/1,2010/2/11,212
2017,C2929,C,制造业,29,橡胶和塑料制品业,292,塑料制品业,2929,塑料零件及其他塑料制品制造,,,87954000,2010/6/1,2010/3/12,53
2017,C3821,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造,3821,变压器、整流器和电感器制造,113.865491,22.598550,5180000,2010/6/1,2010/1/13,47
2017,C3985,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3985,电子专用材料制造,113.814965,22.721316,24986820,2010/4/1,2010/2/25,682
2017,K7020,K,房地产业,70,房地产业,702,物业管理,7020,物业管理,113.830492,22.738565,16800000,2010/12/1,2010/1/22,57
2017,F5172,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5172,汽车及零配件批发,113.840458,22.816025,5260680,2011/4/1,2010/5/18,17
2017,C3971,C,制造业,39,计算机、通信和其他电子设备制造业,397,电子器件制造,3971,电子真空器件制造,113.866934,22.728804,3076325,2010/3/1,2010/2/4,186
2017,C3982,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3982,电子电路制造,113.809088,22.775388,21988500,2006/6/1,2010/3/5,397
2017,H6129,H,住宿和餐饮业,61,住宿业,612,一般旅馆,6129,其他一般旅馆,113.879781,22.592574,5000000,2010/4/1,2010/2/21,293
2017,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,113.895720,22.555405,5000000,2013/8/1,2010/1/25,53
2017,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,113.866284,22.567525,10000000,2010/4/1,2010/3/12,194
2017,C3824,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造,3824,电力电子元器件制造,113.894109,22.558289,44020000,2010/12/1,2010/3/4,245
2017,F5261,F,批发和零售业,52,零售业,526,汽车、摩托车、零配件和燃料及其他动力销售,5261,汽车新车零售,113.881878,22.590487,90000000,2013/4/1,2010/3/23,118
2017,C2929,C,制造业,29,橡胶和塑料制品业,292,塑料制品业,2929,塑料零件及其他塑料制品制造,113.828706,22.709107,21843840,2010/7/1,2010/4/29,310
2017,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,113.832700,22.726889,875300,2010/9/1,2010/6/7,14
2017,C2452,C,制造业,24,文教、工美、体育和娱乐用品制造业,245,玩具制造,2452,塑胶玩具制造,113.854638,22.702798,6520408,2011/9/1,2010/7/5,128
2017,C3360,C,制造业,33,金属制品业,336,金属表面处理及热处理加工,3360,金属表面处理及热处理加工,113.815426,22.770881,1000000,2010/9/1,2010/5/14,266
2017,C3922,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造,3922,通信终端设备制造,113.800750,22.761274,20800000,2011/6/1,2010/4/27,1901
2017,H6210,H,住宿和餐饮业,62,餐饮业,621,正餐服务,6210,正餐服务,113.879345,22.548858,1000000,2010/6/1,2010/4/30,148
2017,C3393,C,制造业,33,金属制品业,339,铸造及其他金属制品制造,3393,锻件及粉末冶金制品制造,113.847434,22.726571,37954000,2010/12/1,2010/7/26,142
2017,C3985,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3985,电子专用材料制造,113.788004,22.737283,3000000,2010/7/1,2010/4/7,350
2017,F5261,F,批发和零售业,52,零售业,526,汽车、摩托车、零配件和燃料及其他动力销售,5261,汽车新车零售,113.84483,22.730956,8000000,2014/2/1,2010/4/15,39
2017,C3839,C,制造业,38,电气机械和器材制造业,383,电线、电缆、光缆及电工器材制造,3839,其他电工器材制造,113.850726,22.726266,17506000,2010/12/1,2010/6/9,391
2017,C3059,C,制造业,30,非金属矿物制品业,305,玻璃制品制造,3059,其他玻璃制品制造,113.866934,22.728804,10000000,2010/7/1,2010/4/19,74
2017,F5164,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5164,金属及金属矿批发,113.890651,22.581673,70000000,2010/6/1,2010/4/28,13
2017,H6129,H,住宿和餐饮业,61,住宿业,612,一般旅馆,6129,其他一般旅馆,113.883675,22.564847,1000000,2010/6/1,2010/4/22,22
2017,C3953,C,制造业,39,计算机、通信和其他电子设备制造业,395,非专业视听设备制造,3953,影视录放设备制造,113.863170,22.793594,5000000,2010/8/1,2010/4/21,71
2017,C3825,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造,3825,光伏设备及元器件制造,113.927394,22.688224,108990000,2011/3/2,2010/5/7,1120
2017,F5169,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5169,其他化工产品批发,113.854237,22.762813,9000000,2010/7/1,2010/5/21,15
2017,C3471,C,制造业,34,通用设备制造业,347,文化、办公用机械制造,3471,电影机械制造,113.921528,22.574227,27266000,2010/10/1,2010/6/18,114
2017,H6129,H,住宿和餐饮业,61,住宿业,612,一般旅馆,6129,其他一般旅馆,113.860981,22.570648,500000,2010/7/1,2010/5/31,38
2017,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,113.869480,22.602552,20000000,2011/1/1,2010/5/4,18
2017,F5162,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5162,石油及制品批发,113.913099,22.571666,600000,2014/2/1,2010/3/25,6
2017,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,113.858302,22.586169,3000000,2010/11/1,2010/5/13,28
2017,F5164,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5164,金属及金属矿批发,113.909749,22.562134,10000000,2010/9/1,2010/6/21,14
2017,C3360,C,制造业,33,金属制品业,336,金属表面处理及热处理加工,3360,金属表面处理及热处理加工,113.801420,22.715003,4376500,2010/11/1,2010/6/30,170
2017,F5272,F,批发和零售业,52,零售业,527,家用电器及电子产品专门零售,5272,日用家电零售,113.879339,22.566477,1000000,2010/12/1,2010/6/13,35
2017,C3360,C,制造业,33,金属制品业,336,金属表面处理及热处理加工,3360,金属表面处理及热处理加工,113.799914,22.773174,1000000,2010/8/1,2010/6/25,854
2017,P8391,P,教育,83,教育,839,技能培训、教育辅助及其他教育,8391,职业技能培训,113.890479,22.584475,5000000,2010/8/1,2010/6/28,413
2017,M7492,M,科学研究和技术服务业,74,专业技术服务业,749,工业与专业设计及其他专业技术服务,7492,专业设计服务,113.863055,22.567166,10000000,2010/9/1,2010/6/17,58
2017,C3939,C,制造业,39,计算机、通信和其他电子设备制造业,393,广播电视设备制造,3939,应用电视设备及其他广播电视设备制造,113.919499,22.583813,6000000,2009/1/6,2010/6/28,58
2017,C3856,C,制造业,38,电气机械和器材制造业,385,家用电力器具制造,3856,家用美容、保健护理电器具制造,113.867170,22.729983,8500000,2011/9/1,2010/8/31,329
2017,E4710,E,建筑业,47,房屋建筑业,471,住宅房屋建筑,4710,住宅房屋建筑,113.905811,22.567840,10000000,2011/3/1,2010/6/4,313
2017,C3813,C,制造业,38,电气机械和器材制造业,381,电机制造,3813,微特电机及组件制造,113.819359,22.748030,45000000,2000/12/1,2010/9/20,1560
2017,F5167,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5167,农药批发,113.887827,22.600222,3000000,2010/7/1,2010/6/21,250
2017,C3479,C,制造业,34,通用设备制造业,347,文化、办公用机械制造,3479,其他文化、办公用机械制造,113.839731,22.632681,8685500,2011/3/1,2010/9/8,644
2017,C3971,C,制造业,39,计算机、通信和其他电子设备制造业,397,电子器件制造,3971,电子真空器件制造,113.865967,22.567829,2000000,2010/11/1,2010/7/1,83
2017,F5164,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5164,金属及金属矿批发,113.909649,22.561862,6844720,2011/2/1,2010/12/23,13
2017,C3851,C,制造业,38,电气机械和器材制造业,385,家用电力器具制造,3851,家用制冷电器具制造,113.844337,22.717917,5095047.13,2012/3/1,2010/7/30,112
2017,K7010,K,房地产业,70,房地产业,701,房地产开发经营,7010,房地产开发经营,113.885064,22.567669,1000000,2014/4/1,2010/6/21,28
2017,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,113.830091,22.760482,8000000,2013/5/1,2010/7/1,35
2017,F5265,F,批发和零售业,52,零售业,526,汽车、摩托车、零配件和燃料及其他动力销售,5265,机动车燃油零售,113.785589,22.727438,1000000,2011/8/1,2010/7/9,22
2017,C3824,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造,3824,电力电子元器件制造,113.847357,22.629180,10600000,2011/2/1,2010/12/7,750
2017,H6210,H,住宿和餐饮业,62,餐饮业,621,正餐服务,6210,正餐服务,,,1000000,2010/12/1,2010/7/27,29
2017,C2411,C,制造业,24,文教、工美、体育和娱乐用品制造业,241,文教办公用品制造,2411,文具制造,113.850815,22.748329,8685500,2010/11/1,2010/9/29,226
2017,C3982,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3982,电子电路制造,113.815426,22.770881,30000000,2011/2/1,2010/10/20,393
2017,C3982,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3982,电子电路制造,113.794727,22.722299,12833850,2011/2/1,2010/12/8,501
2017,C3922,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造,3922,通信终端设备制造,113.872159,22.603765,50000000,2010/10/1,2010/8/19,435
2017,F5211,F,批发和零售业,52,零售业,521,综合零售,5211,百货零售,113.906010,22.559647,50000000,2010/12/1,2010/8/12,192
2017,C3484,C,制造业,34,通用设备制造业,348,通用零部件制造,3484,机械零部件加工,113.806315,22.750652,12544500,2011/11/1,2011/5/12,645
2017,C3922,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造,3922,通信终端设备制造,113.863789,22.589315,8000000,2010/9/1,2010/8/18,360
2017,C3982,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3982,电子电路制造,113.840908,22.765109,12000000,2013/1/1,2012/8/28,76
2017,C2929,C,制造业,29,橡胶和塑料制品业,292,塑料制品业,2929,塑料零件及其他塑料制品制造,113.817805,22.721885,269559900,2005/5/1,2010/11/17,1926
2017,C3962,C,制造业,39,计算机、通信和其他电子设备制造业,396,智能消费设备制造,3962,智能车载设备制造,113.804871,22.778484,1100000,2011/4/1,2010/9/8,139
2017,F5199,F,批发和零售业,51,批发业,519,其他批发业,5199,其他未列明批发业,113.881749,22.590081,5000000,2010/11/1,2010/9/9,91
2017,H6210,H,住宿和餐饮业,62,餐饮业,621,正餐服务,6210,正餐服务,113.908753,22.561702,300000,2010/10/1,2010/9/6,115
2017,H6129,H,住宿和餐饮业,61,住宿业,612,一般旅馆,6129,其他一般旅馆,113.894035,22.556933,5000000,2010/11/1,2010/9/15,28
2017,C3982,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3982,电子电路制造,113.839272,22.802131,8000000,2012/1/6,2011/9/27,295
2017,C2453,C,制造业,24,文教、工美、体育和娱乐用品制造业,245,玩具制造,2453,金属玩具制造,113.787857,22.703066,5000000,2011/4/1,2010/10/26,393
2017,C3982,C,制造业,39,计算机、通信和其他电子设备制造业,398,电子元件及电子专用材料制造,3982,电子电路制造,113.785557,22.727564,95106000,2012/12/1,2012/8/1,439
2017,H6210,H,住宿和餐饮业,62,餐饮业,621,正餐服务,6210,正餐服务,113.887932,22.548676,1200000,2011/1/1,2010/8/26,192
2017,C2929,C,制造业,29,橡胶和塑料制品业,292,塑料制品业,2929,塑料零件及其他塑料制品制造,,,51600000,2011/7/1,2010/10/21,1018
2017,F5165,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5165,建材批发,113.817670,22.731659,33800000,2011/5/1,2010/10/18,42
2017,F5261,F,批发和零售业,52,零售业,526,汽车、摩托车、零配件和燃料及其他动力销售,5261,汽车新车零售,113.842683,22.774741,5000000,2010/12/1,2010/9/16,83
2017,C3939,C,制造业,39,计算机、通信和其他电子设备制造业,393,广播电视设备制造,3939,应用电视设备及其他广播电视设备制造,113.799395,22.721238,10000000,2013/1/1,2010/10/14,290
2017,C2231,C,制造业,22,造纸和纸制品业,223,纸制品制造,2231,纸和纸板容器制造,113.856474,22.717161,5000000,2012/6/1,2010/10/18,293
2017,C2929,C,制造业,29,橡胶和塑料制品业,292,塑料制品业,2929,塑料零件及其他塑料制品制造,113.845742,22.705738,42436000,2011/2/1,2011/1/27,801
2017,L7271,L,租赁和商务服务业,72,商务服务业,727,安全保护服务,7271,安全服务,113.825234,22.725857,50000000,2014/11/1,2010/11/3,5106
2017,C3041,C,制造业,30,非金属矿物制品业,304,玻璃制造,3041,平板玻璃制造,113.880864,22.814481,19808100,2011/6/1,2011/1/24,451
2017,C3912,C,制造业,39,计算机、通信和其他电子设备制造业,391,计算机制造,3912,计算机零部件制造,113.911256,22.575411,30000000,2009/12/30,2010/11/10,293
2017,C3932,C,制造业,39,计算机、通信和其他电子设备制造业,393,广播电视设备制造,3932,广播电视接收设备制造,113.835852,22.604801,5000000,2011/5/1,2010/11/16,188
2017,C3976,C,制造业,39,计算机、通信和其他电子设备制造业,397,电子器件制造,3976,光电子器件制造,113.861594,22.743418,74500000,2011/6/1,2010/10/26,577
2017,C3914,C,制造业,39,计算机、通信和其他电子设备制造业,391,计算机制造,3914,工业控制计算机及系统制造,113.848140,22.608903,500000,2011/3/1,2010/11/3,197
2017,C3953,C,制造业,39,计算机、通信和其他电子设备制造业,395,非专业视听设备制造,3953,影视录放设备制造,113.839377,22.752761,10000000,2011/2/1,2011/1/14,113
2017,C3484,C,制造业,34,通用设备制造业,348,通用零部件制造,3484,机械零部件加工,113.812056,22.712682,7000000,2011/9/1,2011/2/28,645
2017,C3843,C,制造业,38,电气机械和器材制造业,384,电池制造,3843,铅蓄电池制造,113.839488,22.816598,32915500,2011/4/1,2011/2/18,334
2017,C3912,C,制造业,39,计算机、通信和其他电子设备制造业,391,计算机制造,3912,计算机零部件制造,113.816604,22.757791,15000000,2011/2/1,2010/12/10,312
2017,C3323,C,制造业,33,金属制品业,332,金属工具制造,3323,农用及园林用金属工具制造,113.921880,22.573304,49436607,2011/1/1,2010/12/10,120
2017,C3525,C,制造业,35,专用设备制造业,352,化工、木材、非金属加工专用设备制造,3525,模具制造,113.820189,22.713417,38192400,2011/5/1,2011/1/14,410
2017,C3912,C,制造业,39,计算机、通信和其他电子设备制造业,391,计算机制造,3912,计算机零部件制造,113.870564,22.795572,15000000,2004/8/1,2011/1/6,482
